Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-08-26,7.35835,7.35835,7.35835,7.35835
2020-08-27,7.36377,7.36377,7.36377,7.36377
2020-08-28,7.42942,7.42942,7.42942,7.42942
2020-08-31,7.46826,7.46826,7.46826,7.46826
2020-09-01,7.52445,7.52445,7.52445,7.52445
2020-09-02,7.43494,7.43494,7.43494,7.43494
2020-09-03,7.40192,7.40192,7.40192,7.40192
2020-09-04,7.38007,7.38007,7.38007,7.38007
2020-09-07,7.36377,7.36377,7.36377,7.36377
2020-09-08,7.38552,7.38552,7.38552,7.38552
2020-09-09,7.35294,7.35294,7.35294,7.35294
2020-09-10,7.40192,7.40192,7.40192,7.40192
2020-09-11,7.43494,7.43494,7.43494,7.43494
2020-09-14,7.46826,7.46826,7.46826,7.46826
2020-09-15,7.49625,7.49625,7.49625,7.49625
2020-09-16,7.49064,7.49064,7.49064,7.49064
2020-09-17,7.46269,7.46269,7.46269,7.46269
2020-09-18,7.49625,7.49625,7.49625,7.49625
2020-09-21,7.42942,7.42942,7.42942,7.42942
2020-09-22,7.34754,7.34754,7.34754,7.34754
2020-09-23,7.34214,7.34214,7.34214,7.34214
2020-09-24,7.27273,7.27273,7.27273,7.27273
2020-09-25,7.24638,7.24638,7.24638,7.24638
2020-09-28,7.24113,7.24113,7.24113,7.24113
2020-09-29,7.20981,7.20981,7.20981,7.20981
2020-09-30,7.32601,7.32601,7.32601,7.32601
2020-10-01,7.35835,7.35835,7.35835,7.35835
2020-10-02,7.38552,7.38552,7.38552,7.38552
2020-10-05,7.4239,7.4239,7.4239,7.4239
2020-10-06,7.4239,7.4239,7.4239,7.4239
2020-10-07,7.42942,7.42942,7.42942,7.42942
2020-10-08,7.40741,7.40741,7.40741,7.40741
2020-10-09,7.44048,7.44048,7.44048,7.44048
2020-10-12,7.44048,7.44048,7.44048,7.44048
2020-10-13,7.46826,7.46826,7.46826,7.46826
2020-10-15,7.28332,7.28332,7.28332,7.28332
2020-10-16,7.27802,7.27802,7.27802,7.27802
2020-10-19,7.32064,7.32064,7.32064,7.32064
2020-10-20,7.28863,7.28863,7.28863,7.28863
2020-10-21,7.3046,7.3046,7.3046,7.3046
2020-10-22,7.29927,7.29927,7.29927,7.29927
2020-10-23,7.31529,7.31529,7.31529,7.31529
2020-10-26,7.30994,7.30994,7.30994,7.30994
2020-10-27,7.29927,7.29927,7.29927,7.29927
2020-10-28,7.22543,7.22543,7.22543,7.22543
2020-10-29,7.19942,7.19942,7.19942,7.19942
2020-10-30,7.18907,7.18907,7.18907,7.18907
2020-11-02,7.22543,7.22543,7.22543,7.22543
2020-11-03,7.30994,7.30994,7.30994,7.30994
2020-11-04,7.30994,7.30994,7.30994,7.30994
2020-11-05,7.40192,7.40192,7.40192,7.40192
2020-11-06,7.35835,7.35835,7.35835,7.35835
2020-11-09,7.43494,7.43494,7.43494,7.43494
2020-11-10,7.36377,7.36377,7.36377,7.36377
2020-11-12,7.4239,7.4239,7.4239,7.4239
2020-11-13,7.39098,7.39098,7.39098,7.39098
2020-11-16,7.44048,7.44048,7.44048,7.44048
2020-11-17,7.4184,7.4184,7.4184,7.4184
2020-11-18,7.47943,7.47943,7.47943,7.47943
2020-11-19,7.45712,7.45712,7.45712,7.45712
2020-11-20,7.53012,7.53012,7.53012,7.53012
2020-11-23,7.54717,7.54717,7.54717,7.54717
2020-11-24,7.54148,7.54148,7.54148,7.54148
2020-11-25,7.55858,7.55858,7.55858,7.55858
2020-11-26,7.57002,7.57002,7.57002,7.57002
2020-11-27,7.57002,7.57002,7.57002,7.57002
2020-11-30,7.62777,7.62777,7.62777,7.62777
2020-12-01,7.64526,7.64526,7.64526,7.64526
2020-12-02,7.6746,7.6746,7.6746,7.6746
2020-12-03,7.65697,7.65697,7.65697,7.65697
2020-12-04,7.69231,7.69231,7.69231,7.69231
2020-12-07,7.62777,7.62777,7.62777,7.62777
2020-12-08,7.60456,7.60456,7.60456,7.60456
2020-12-09,7.64526,7.64526,7.64526,7.64526
2020-12-10,7.6746,7.6746,7.6746,7.6746
2020-12-11,7.64526,7.64526,7.64526,7.64526
2020-12-14,7.62195,7.62195,7.62195,7.62195
2020-12-15,7.59301,7.59301,7.59301,7.59301
2020-12-16,7.63942,7.63942,7.63942,7.63942
2020-12-17,7.66871,7.66871,7.66871,7.66871
2020-12-18,7.66871,7.66871,7.66871,7.66871
2020-12-21,7.57576,7.57576,7.57576,7.57576
2020-12-22,7.64526,7.64526,7.64526,7.64526
2020-12-23,7.7101,7.7101,7.7101,7.7101
2020-12-24,7.66284,7.66284,7.66284,7.66284
2020-12-28,7.73994,7.73994,7.73994,7.73994
2020-12-29,7.6864,7.6864,7.6864,7.6864
2020-12-30,7.66284,7.66284,7.66284,7.66284
2021-01-04,7.69231,7.69231,7.69231,7.69231
2021-01-05,7.66871,7.66871,7.66871,7.66871
2021-01-11,7.57002,7.57002,7.57002,7.57002
2021-01-12,7.54148,7.54148,7.54148,7.54148
2021-01-13,7.53012,7.53012,7.53012,7.53012
2021-01-14,7.5188,7.5188,7.5188,7.5188
2021-01-15,7.48503,7.48503,7.48503,7.48503
2021-01-18,7.47384,7.47384,7.47384,7.47384
2021-01-19,7.5188,7.5188,7.5188,7.5188
2021-01-20,7.57002,7.57002,7.57002,7.57002
2021-01-21,7.57576,7.57576,7.57576,7.57576
2021-01-22,7.55287,7.55287,7.55287,7.55287
2021-01-25,7.5358,7.5358,7.5358,7.5358
2021-01-26,7.50751,7.50751,7.50751,7.50751
2021-01-27,7.51315,7.51315,7.51315,7.51315
2021-01-28,7.50751,7.50751,7.50751,7.50751
2021-01-29,7.50751,7.50751,7.50751,7.50751
2021-02-01,7.5188,7.5188,7.5188,7.5188
2021-02-02,7.5188,7.5188,7.5188,7.5188
2021-02-03,7.49064,7.49064,7.49064,7.49064
2021-02-04,7.42942,7.42942,7.42942,7.42942
2021-02-05,7.39098,7.39098,7.39098,7.39098
2021-02-08,7.4129,7.4129,7.4129,7.4129
2021-02-09,7.47943,7.47943,7.47943,7.47943
2021-02-10,7.51315,7.51315,7.51315,7.51315
2021-02-11,7.50188,7.50188,7.50188,7.50188
2021-02-12,7.49064,7.49064,7.49064,7.49064
2021-02-15,7.57002,7.57002,7.57002,7.57002
2021-02-16,7.53012,7.53012,7.53012,7.53012
2021-02-17,7.47943,7.47943,7.47943,7.47943
2021-02-18,7.49625,7.49625,7.49625,7.49625
2021-02-19,7.52445,7.52445,7.52445,7.52445
2021-02-22,7.5188,7.5188,7.5188,7.5188
2021-02-23,7.50751,7.50751,7.50751,7.50751
2021-02-24,7.52445,7.52445,7.52445,7.52445
2021-02-25,7.55287,7.55287,7.55287,7.55287
2021-02-26,7.50188,7.50188,7.50188,7.50188
2021-03-01,7.45712,7.45712,7.45712,7.45712
2021-03-02,7.40192,7.40192,7.40192,7.40192
2021-03-03,7.4129,7.4129,7.4129,7.4129
2021-03-04,7.33138,7.33138,7.33138,7.33138
2021-03-05,7.22022,7.22022,7.22022,7.22022
2021-03-09,7.19942,7.19942,7.19942,7.19942
2021-03-10,7.21501,7.21501,7.21501,7.21501
2021-03-11,7.24638,7.24638,7.24638,7.24638
2021-03-12,7.19942,7.19942,7.19942,7.19942
2021-03-15,7.18907,7.18907,7.18907,7.18907
2021-03-16,7.17875,7.17875,7.17875,7.17875
2021-03-17,7.16846,7.16846,7.16846,7.16846
2021-03-18,7.15308,7.15308,7.15308,7.15308
2021-03-19,7.13776,7.13776,7.13776,7.13776
2021-03-22,7.13776,7.13776,7.13776,7.13776
2021-03-23,7.15308,7.15308,7.15308,7.15308
2021-03-24,7.12758,7.12758,7.12758,7.12758
2021-03-25,7.12251,7.12251,7.12251,7.12251
2021-03-26,7.11744,7.11744,7.11744,7.11744
2021-03-29,7.07214,7.07214,7.07214,7.07214
2021-03-30,7.0373,7.0373,7.0373,7.0373
2021-03-31,7.00771,7.00771,7.00771,7.00771
2021-04-01,7.05716,7.05716,7.05716,7.05716
2021-04-06,7.14286,7.14286,7.14286,7.14286
2021-04-07,7.22022,7.22022,7.22022,7.22022
2021-04-08,7.28863,7.28863,7.28863,7.28863
2021-04-09,7.3046,7.3046,7.3046,7.3046
2021-04-12,7.33138,7.33138,7.33138,7.33138
2021-04-13,7.3046,7.3046,7.3046,7.3046
2021-04-14,7.34214,7.34214,7.34214,7.34214
2021-04-15,7.35294,7.35294,7.35294,7.35294
2021-04-16,7.36377,7.36377,7.36377,7.36377
2021-04-19,7.40741,7.40741,7.40741,7.40741
2021-04-20,7.4184,7.4184,7.4184,7.4184
2021-04-21,7.39645,7.39645,7.39645,7.39645
2021-04-22,7.4129,7.4129,7.4129,7.4129
2021-04-23,7.37463,7.37463,7.37463,7.37463
2021-04-26,7.39645,7.39645,7.39645,7.39645
2021-04-27,7.33676,7.33676,7.33676,7.33676
2021-04-28,7.32064,7.32064,7.32064,7.32064
2021-04-29,7.34214,7.34214,7.34214,7.34214
2021-04-30,7.35294,7.35294,7.35294,7.35294
2021-05-05,7.27273,7.27273,7.27273,7.27273
2021-05-06,7.28863,7.28863,7.28863,7.28863
2021-05-07,7.33676,7.33676,7.33676,7.33676
2021-05-10,7.40192,7.40192,7.40192,7.40192
2021-05-11,7.38007,7.38007,7.38007,7.38007
2021-05-12,7.37463,7.37463,7.37463,7.37463
2021-05-13,7.33676,7.33676,7.33676,7.33676
2021-05-14,7.39098,7.39098,7.39098,7.39098
2021-05-17,7.39098,7.39098,7.39098,7.39098
2021-05-18,7.40192,7.40192,7.40192,7.40192
2021-05-19,7.39098,7.39098,7.39098,7.39098
2021-05-20,7.40741,7.40741,7.40741,7.40741
2021-05-21,7.46826,7.46826,7.46826,7.46826
2021-05-24,7.45156,7.45156,7.45156,7.45156
2021-05-25,7.51315,7.51315,7.51315,7.51315
2021-05-26,7.51315,7.51315,7.51315,7.51315
2021-05-27,7.45156,7.45156,7.45156,7.45156
2021-05-28,7.47384,7.47384,7.47384,7.47384
2021-05-31,7.47943,7.47943,7.47943,7.47943
2021-06-01,7.49625,7.49625,7.49625,7.49625
2021-06-02,7.46269,7.46269,7.46269,7.46269
2021-06-04,7.38552,7.38552,7.38552,7.38552
2021-06-07,7.4129,7.4129,7.4129,7.4129
2021-06-08,7.40741,7.40741,7.40741,7.40741
2021-06-09,7.4129,7.4129,7.4129,7.4129
2021-06-10,7.35835,7.35835,7.35835,7.35835
2021-06-11,7.35294,7.35294,7.35294,7.35294
2021-06-14,7.25689,7.25689,7.25689,7.25689
2021-06-15,7.20461,7.20461,7.20461,7.20461
2021-06-16,7.23589,7.23589,7.23589,7.23589
2021-06-17,7.1582,7.1582,7.1582,7.1582
2021-06-18,7.11744,7.11744,7.11744,7.11744
2021-06-21,7.13776,7.13776,7.13776,7.13776
2021-06-22,7.16332,7.16332,7.16332,7.16332
2021-06-23,7.19942,7.19942,7.19942,7.19942
2021-06-24,7.22022,7.22022,7.22022,7.22022
2021-06-25,7.25163,7.25163,7.25163,7.25163
2021-06-28,7.23589,7.23589,7.23589,7.23589
2021-06-29,7.16332,7.16332,7.16332,7.16332
2021-06-30,7.16332,7.16332,7.16332,7.16332
2021-07-01,7.18391,7.18391,7.18391,7.18391
2021-07-02,7.1582,7.1582,7.1582,7.1582
2021-07-05,7.18391,7.18391,7.18391,7.18391
2021-07-06,7.16846,7.16846,7.16846,7.16846
2021-07-07,7.13267,7.13267,7.13267,7.13267
2021-07-08,7.10732,7.10732,7.10732,7.10732
2021-07-09,7.11238,7.11238,7.11238,7.11238
2021-07-12,7.11238,7.11238,7.11238,7.11238
2021-07-13,7.0922,7.0922,7.0922,7.0922
2021-07-14,7.01262,7.01262,7.01262,7.01262
2021-07-15,7.06714,7.06714,7.06714,7.06714
2021-07-16,7.01754,7.01754,7.01754,7.01754
2021-07-19,6.98324,6.98324,6.98324,6.98324
2021-07-20,6.97837,6.97837,6.97837,6.97837
2021-07-21,6.97837,6.97837,6.97837,6.97837
2021-07-22,7.0028,7.0028,7.0028,7.0028
2021-07-23,6.95894,6.95894,6.95894,6.95894
2021-07-26,6.93481,6.93481,6.93481,6.93481
2021-07-27,6.89655,6.89655,6.89655,6.89655
2021-07-28,6.90608,6.90608,6.90608,6.90608
2021-07-29,6.96379,6.96379,6.96379,6.96379
2021-07-30,6.98324,6.98324,6.98324,6.98324
2021-08-02,6.9979,6.9979,6.9979,6.9979
2021-08-03,7.0028,7.0028,7.0028,7.0028
2021-08-04,7.01262,7.01262,7.01262,7.01262
2021-08-05,7.0028,7.0028,7.0028,7.0028
2021-08-06,6.96379,6.96379,6.96379,6.96379
2021-08-09,6.90131,6.90131,6.90131,6.90131
2021-08-10,6.86813,6.86813,6.86813,6.86813
2021-08-11,6.84932,6.84932,6.84932,6.84932
2021-08-12,6.84932,6.84932,6.84932,6.84932
2021-08-13,6.85401,6.85401,6.85401,6.85401
2021-08-16,6.87285,6.87285,6.87285,6.87285
2021-08-17,6.87758,6.87758,6.87758,6.87758
2021-08-18,6.85871,6.85871,6.85871,6.85871
2021-08-19,6.79348,6.79348,6.79348,6.79348
2021-08-20,6.78887,6.78887,6.78887,6.78887
2021-08-25,6.87285,6.87285,6.87285,6.87285
2021-08-26,6.87758,6.87758,6.87758,6.87758
2021-08-27,6.91085,6.91085,6.91085,6.91085
2021-08-30,6.93963,6.93963,6.93963,6.93963
2021-08-31,7.0028,7.0028,7.0028,7.0028
2021-09-01,7.06215,7.06215,7.06215,7.06215
2021-09-02,7.09723,7.09723,7.09723,7.09723
2021-09-03,7.08717,7.08717,7.08717,7.08717
2021-09-06,7.04722,7.04722,7.04722,7.04722
2021-09-07,7.02741,7.02741,7.02741,7.02741
2021-09-08,6.9979,6.9979,6.9979,6.9979
2021-09-09,6.9735,6.9735,6.9735,6.9735
2021-09-10,6.94927,6.94927,6.94927,6.94927
2021-09-13,6.93001,6.93001,6.93001,6.93001
2021-09-14,6.91085,6.91085,6.91085,6.91085
2021-09-15,6.92521,6.92521,6.92521,6.92521
2021-09-16,6.86342,6.86342,6.86342,6.86342
2021-09-17,6.86342,6.86342,6.86342,6.86342
2021-09-20,6.7981,6.7981,6.7981,6.7981
2021-09-21,6.79348,6.79348,6.79348,6.79348
2021-09-22,6.76133,6.76133,6.76133,6.76133
2021-09-23,6.7659,6.7659,6.7659,6.7659
2021-09-24,6.78426,6.78426,6.78426,6.78426
2021-09-27,6.78426,6.78426,6.78426,6.78426
2021-09-28,6.72495,6.72495,6.72495,6.72495
2021-09-29,6.69792,6.69792,6.69792,6.69792
2021-09-30,6.66667,6.66667,6.66667,6.66667
2021-10-01,6.71141,6.71141,6.71141,6.71141
2021-10-04,6.74764,6.74764,6.74764,6.74764
2021-10-05,6.66223,6.66223,6.66223,6.66223
2021-10-06,6.58328,6.58328,6.58328,6.58328
2021-10-07,6.69344,6.69344,6.69344,6.69344
2021-10-08,6.62691,6.62691,6.62691,6.62691
2021-10-11,6.60939,6.60939,6.60939,6.60939
2021-10-12,6.64452,6.64452,6.64452,6.64452
2021-10-13,6.64452,6.64452,6.64452,6.64452
2021-10-18,6.67557,6.67557,6.67557,6.67557
2021-10-19,6.70241,6.70241,6.70241,6.70241
2021-10-20,6.64452,6.64452,6.64452,6.64452
2021-10-21,6.64452,6.64452,6.64452,6.64452
2021-10-22,6.64452,6.64452,6.64452,6.64452
2021-10-25,6.66667,6.66667,6.66667,6.66667
2021-10-26,6.65336,6.65336,6.65336,6.65336
2021-10-27,6.62252,6.62252,6.62252,6.62252
2021-10-28,6.59196,6.59196,6.59196,6.59196
2021-10-29,6.62691,6.62691,6.62691,6.62691
2021-11-02,6.61376,6.61376,6.61376,6.61376
2021-11-03,6.60939,6.60939,6.60939,6.60939
2021-11-04,6.57895,6.57895,6.57895,6.57895
2021-11-05,6.54022,6.54022,6.54022,6.54022
2021-11-08,6.56168,6.56168,6.56168,6.56168
2021-11-09,6.58762,6.58762,6.58762,6.58762
2021-11-10,6.55738,6.55738,6.55738,6.55738
2021-11-12,6.43501,6.43501,6.43501,6.43501
2021-11-15,6.51042,6.51042,6.51042,6.51042
2021-11-16,6.43087,6.43087,6.43087,6.43087
2021-11-17,6.43915,6.43915,6.43915,6.43915
2021-11-18,6.43501,6.43501,6.43501,6.43501
2021-11-19,6.41026,6.41026,6.41026,6.41026
2021-11-22,6.36132,6.36132,6.36132,6.36132
2021-11-23,6.41849,6.41849,6.41849,6.41849
2021-11-24,6.4433,6.4433,6.4433,6.4433
2021-11-25,6.49351,6.49351,6.49351,6.49351
2021-11-26,6.48508,6.48508,6.48508,6.48508
2021-11-29,6.52316,6.52316,6.52316,6.52316
2021-11-30,6.59196,6.59196,6.59196,6.59196
2021-12-01,6.6357,6.6357,6.6357,6.6357
2021-12-02,6.71141,6.71141,6.71141,6.71141
2021-12-03,6.71592,6.71592,6.71592,6.71592
2021-12-06,6.74309,6.74309,6.74309,6.74309
2021-12-07,6.70241,6.70241,6.70241,6.70241
2021-12-08,6.68449,6.68449,6.68449,6.68449
2021-12-09,6.6313,6.6313,6.6313,6.6313
2021-12-10,6.60502,6.60502,6.60502,6.60502
2021-12-13,6.54879,6.54879,6.54879,6.54879
2021-12-14,6.56599,6.56599,6.56599,6.56599
2021-12-15,6.64011,6.64011,6.64011,6.64011
2021-12-16,6.64894,6.64894,6.64894,6.64894
2021-12-17,6.66667,6.66667,6.66667,6.66667
2021-12-20,6.62691,6.62691,6.62691,6.62691
2021-12-21,6.65336,6.65336,6.65336,6.65336
2021-12-22,6.64894,6.64894,6.64894,6.64894
2021-12-23,6.66223,6.66223,6.66223,6.66223
2021-12-24,6.67111,6.67111,6.67111,6.67111
2021-12-27,6.67111,6.67111,6.67111,6.67111
2021-12-28,6.69792,6.69792,6.69792,6.69792
2021-12-29,6.66667,6.66667,6.66667,6.66667
2021-12-30,6.72043,6.72043,6.72043,6.72043
2022-01-04,6.74764,6.74764,6.74764,6.74764
2022-01-05,6.7981,6.7981,6.7981,6.7981
2022-01-10,6.86342,6.86342,6.86342,6.86342
2022-01-11,6.85871,6.85871,6.85871,6.85871
2022-01-12,6.94444,6.94444,6.94444,6.94444
2022-01-13,7.02741,7.02741,7.02741,7.02741
2022-01-14,7.06215,7.06215,7.06215,7.06215
2022-01-17,7.11238,7.11238,7.11238,7.11238
2022-01-18,7.15308,7.15308,7.15308,7.15308
2022-01-19,7.12251,7.12251,7.12251,7.12251
2022-01-20,7.10732,7.10732,7.10732,7.10732
2022-01-21,7.08215,7.08215,7.08215,7.08215
2022-01-24,7.08215,7.08215,7.08215,7.08215
2022-01-25,7.06215,7.06215,7.06215,7.06215
2022-01-26,7.08215,7.08215,7.08215,7.08215
2022-01-27,7.10227,7.10227,7.10227,7.10227
2022-01-28,7.01262,7.01262,7.01262,7.01262
2022-01-31,6.91563,6.91563,6.91563,6.91563
2022-02-01,6.96379,6.96379,6.96379,6.96379
2022-02-02,7.05219,7.05219,7.05219,7.05219
2022-02-03,7.02247,7.02247,7.02247,7.02247
2022-02-04,7.08717,7.08717,7.08717,7.08717
2022-02-07,7.02247,7.02247,7.02247,7.02247
2022-02-08,7.05716,7.05716,7.05716,7.05716
2022-02-09,7.07714,7.07714,7.07714,7.07714
2022-02-10,7.10732,7.10732,7.10732,7.10732
2022-02-11,7.07214,7.07214,7.07214,7.07214
2022-02-14,7.06215,7.06215,7.06215,7.06215
2022-02-15,7.0922,7.0922,7.0922,7.0922
2022-02-16,7.11744,7.11744,7.11744,7.11744
2022-02-17,7.13776,7.13776,7.13776,7.13776
2022-02-18,7.12251,7.12251,7.12251,7.12251
2022-02-21,7.1582,7.1582,7.1582,7.1582
2022-02-22,7.20981,7.20981,7.20981,7.20981
2022-02-23,7.32601,7.32601,7.32601,7.32601
2022-02-24,7.24113,7.24113,7.24113,7.24113
2022-03-24,6.81663,6.81663,6.81663,6.81663
2022-07-22,7.83085,7.83085,7.83085,7.83085
2022-07-25,7.96178,7.96178,7.96178,7.96178
2022-07-26,7.92393,7.92393,7.92393,7.92393
2022-07-27,7.8125,7.8125,7.8125,7.8125
2022-07-28,7.85545,7.85545,7.85545,7.85545
2022-07-29,7.94912,7.94912,7.94912,7.94912
2023-04-04,8.62068,8.62068,8.62068,8.62068
2023-04-05,8.63557,8.63557,8.63557,8.63557
2023-04-06,8.58369,8.58369,8.58369,8.58369
2023-04-11,8.59845,8.59845,8.59845,8.59845
2023-04-12,8.64304,8.64304,8.64304,8.64304
2023-04-13,8.7489,8.7489,8.7489,8.7489
2023-04-14,8.78734,8.78734,8.78734,8.78734
2023-04-17,8.74125,8.74125,8.74125,8.74125
2023-04-18,8.71839,8.71839,8.71839,8.71839
2023-04-19,8.74125,8.74125,8.74125,8.74125
2023-04-20,8.78734,8.78734,8.78734,8.78734
2023-04-21,8.79507,8.79507,8.79507,8.79507
2023-04-24,8.81057,8.81057,8.81057,8.81057
2023-04-25,8.86524,8.86524,8.86524,8.86524
2023-04-26,8.88888,8.88888,8.88888,8.88888
2023-04-27,8.88888,8.88888,8.88888,8.88888
2023-04-28,8.80281,8.80281,8.80281,8.80281
2023-05-02,8.83392,8.83392,8.83392,8.83392
2023-05-04,8.88888,8.88888,8.88888,8.88888
2023-05-05,8.87311,8.87311,8.87311,8.87311
2023-05-08,8.92857,8.92857,8.92857,8.92857
2023-05-09,8.87311,8.87311,8.87311,8.87311
2023-05-10,8.88888,8.88888,8.88888,8.88888
2023-05-11,8.9206,8.9206,8.9206,8.9206
2023-05-12,8.87311,8.87311,8.87311,8.87311
2023-05-15,8.89679,8.89679,8.89679,8.89679
2023-05-16,8.91265,8.91265,8.91265,8.91265
2023-05-17,8.89679,8.89679,8.89679,8.89679
2023-05-18,8.80281,8.80281,8.80281,8.80281
2023-05-19,8.77963,8.77963,8.77963,8.77963
2023-05-22,8.81834,8.81834,8.81834,8.81834
2023-05-23,8.87311,8.87311,8.87311,8.87311
2023-05-24,8.84173,8.84173,8.84173,8.84173
2023-05-25,8.79507,8.79507,8.79507,8.79507
2023-05-26,8.76424,8.76424,8.76424,8.76424
2023-05-29,8.7489,8.7489,8.7489,8.7489
2023-05-30,8.74125,8.74125,8.74125,8.74125
2023-05-31,8.68055,8.68055,8.68055,8.68055
2023-06-01,8.66551,8.66551,8.66551,8.66551
2023-06-02,8.81057,8.81057,8.81057,8.81057
2023-06-05,8.76424,8.76424,8.76424,8.76424
2023-06-06,8.80281,8.80281,8.80281,8.80281
2023-06-07,8.77192,8.77192,8.77192,8.77192
2023-06-09,8.88888,8.88888,8.88888,8.88888
2023-06-12,8.92857,8.92857,8.92857,8.92857
2023-06-13,8.91265,8.91265,8.91265,8.91265
2023-06-14,8.9206,8.9206,8.9206,8.9206
2023-06-15,8.9686,8.9686,8.9686,8.9686
2023-06-16,9.07441,9.07441,9.07441,9.07441
2023-06-19,9.07441,9.07441,9.07441,9.07441
2023-06-20,9.02974,9.02974,9.02974,9.02974
2023-06-21,9.14647,9.14647,9.14647,9.14647
2023-06-22,9.14066,9.14066,9.14066,9.14066
2023-06-23,9.06419,9.06419,9.06419,9.06419
2023-06-26,9.02853,9.02853,9.02853,9.02853
2023-06-27,9.09689,9.09689,9.09689,9.09689
2023-06-28,9.00115,9.00115,9.00115,9.00115
2023-06-29,9.01958,9.01958,9.01958,9.01958
2023-06-30,9.04404,9.04404,9.04404,9.04404
2023-07-03,9.08624,9.08624,9.08624,9.08624
2023-07-04,9.05795,9.05795,9.05795,9.05795
2023-07-05,8.98642,8.98642,8.98642,8.98642
2023-07-06,8.96153,8.96153,8.96153,8.96153
2023-07-07,9.0965,9.0965,9.0965,9.0965
2023-07-10,9.04159,9.04159,9.04159,9.04159
2023-07-11,9.14913,9.14913,9.14913,9.14913
2023-07-12,9.10746,9.10746,9.10746,9.10746
2023-07-13,9.29368,9.29368,9.29368,9.29368
2023-07-14,9.31966,9.31966,9.31966,9.31966
2023-07-17,9.31966,9.31966,9.31966,9.31966
2023-07-18,9.31966,9.31966,9.31966,9.31966
2023-07-19,9.27643,9.27643,9.27643,9.27643
2023-07-20,9.25069,9.25069,9.25069,9.25069
2023-07-21,9.19117,9.19117,9.19117,9.19117
2023-07-24,9.18273,9.18273,9.18273,9.18273
2023-07-25,9.21658,9.21658,9.21658,9.21658
2023-07-26,9.24214,9.24214,9.24214,9.24214
2023-07-27,9.30232,9.30232,9.30232,9.30232
2023-07-28,9.09918,9.09918,9.09918,9.09918
2023-07-31,9.23361,9.23361,9.23361,9.23361
2023-08-01,9.12408,9.12408,9.12408,9.12408
2023-08-02,9.12408,9.12408,9.12408,9.12408
2023-08-03,9.009,9.009,9.009,9.009
2023-08-04,9.0909,9.0909,9.0909,9.0909
2023-08-07,9.14913,9.14913,9.14913,9.14913
2023-08-08,9.14076,9.14076,9.14076,9.14076
2023-08-09,9.04977,9.04977,9.04977,9.04977
2023-08-10,9.11577,9.11577,9.11577,9.11577
2023-08-11,9.07441,9.07441,9.07441,9.07441
2023-08-14,9.11577,9.11577,9.11577,9.11577
2023-08-16,9.04159,9.04159,9.04159,9.04159
2023-08-17,8.98472,8.98472,8.98472,8.98472
2023-08-18,8.94454,8.94454,8.94454,8.94454
2023-08-21,8.97666,8.97666,8.97666,8.97666
2023-08-22,9.02527,9.02527,9.02527,9.02527
2023-08-23,8.91265,8.91265,8.91265,8.91265
2023-08-24,8.9686,8.9686,8.9686,8.9686
2023-08-25,8.9206,8.9206,8.9206,8.9206
2023-08-28,8.9206,8.9206,8.9206,8.9206
2023-08-29,8.93655,8.93655,8.93655,8.93655
2023-08-30,8.92857,8.92857,8.92857,8.92857
2023-08-31,8.9928,8.9928,8.9928,8.9928
2023-09-01,8.95255,8.95255,8.95255,8.95255
2023-09-04,8.88888,8.88888,8.88888,8.88888
2023-09-05,8.82612,8.82612,8.82612,8.82612
2023-09-06,8.81834,8.81834,8.81834,8.81834
2023-09-07,8.61326,8.61326,8.61326,8.61326
2023-09-08,8.59845,8.59845,8.59845,8.59845
2023-09-11,8.57632,8.57632,8.57632,8.57632
2023-09-12,8.45308,8.45308,8.45308,8.45308
2023-09-13,8.547,8.547,8.547,8.547
2023-09-14,8.56164,8.56164,8.56164,8.56164
2023-09-15,8.5034,8.5034,8.5034,8.5034
2023-09-18,8.49617,8.49617,8.49617,8.49617
2023-09-19,8.49617,8.49617,8.49617,8.49617
2023-09-20,8.48896,8.48896,8.48896,8.48896
2023-09-21,8.51788,8.51788,8.51788,8.51788
2023-09-22,8.5397,8.5397,8.5397,8.5397
2023-09-25,8.55431,8.55431,8.55431,8.55431
2023-09-26,8.49617,8.49617,8.49617,8.49617
2023-09-27,8.4674,8.4674,8.4674,8.4674
2023-09-28,8.38222,8.38222,8.38222,8.38222
2023-09-29,8.45308,8.45308,8.45308,8.45308
2023-10-02,8.4674,8.4674,8.4674,8.4674
2023-10-03,8.35421,8.35421,8.35421,8.35421
2023-10-04,8.29187,8.29187,8.29187,8.29187
2023-10-05,8.3752,8.3752,8.3752,8.3752
2023-10-06,8.38926,8.38926,8.38926,8.38926
2023-10-09,8.4175,8.4175,8.4175,8.4175
2023-10-10,8.49617,8.49617,8.49617,8.49617
2023-10-11,8.55431,8.55431,8.55431,8.55431
2023-10-12,8.53242,8.53242,8.53242,8.53242
2023-10-13,8.45308,8.45308,8.45308,8.45308
2023-10-16,8.547,8.547,8.547,8.547
2023-10-17,8.64304,8.64304,8.64304,8.64304
2023-10-18,8.68809,8.68809,8.68809,8.68809
2023-10-19,8.66551,8.66551,8.66551,8.66551
2023-10-20,8.66551,8.66551,8.66551,8.66551
2023-10-23,8.70322,8.70322,8.70322,8.70322
2023-10-24,8.74125,8.74125,8.74125,8.74125
2023-10-25,8.63557,8.63557,8.63557,8.63557
2023-10-26,8.61326,8.61326,8.61326,8.61326
